Name,Type,Business Name,Connector,Database,Schema,Lineage Depth,Description,Owner users,Owner groups,Certification Status,Certification Message,Tags,Propagated Tags,Terms,Announcement Type,Announcement Title,Announcement Message,Last Refresh on Source,Usage,Popularity,Qualified Name,Source Asset GUID,Impacted Asset GUID,Atlan URL,Immediate upstream,Immediate downstream
DIM_JOB_ORDER,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:54:55 PM",62 queries by 1 user,HIGH USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_JOB_ORDER,2123721c-4718-4a03-a2b1-015e2184a80a,95a10837-d9f2-4b74-b5e1-756e27f7c448,https://employbridge.atlan.com/assets/95a10837-d9f2-4b74-b5e1-756e27f7c448/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_JOBCODEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBCODEBASE), CDA_JOBORDERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE), DIM_JOB_ORDER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_JOB_ORDER)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_JOB_ORDER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_JOB_ORDER), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
DIM_EMPLOYEE,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:54:26 PM",4 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_EMPLOYEE,2123721c-4718-4a03-a2b1-015e2184a80a,cd3ef49f-3220-44b9-860d-37cafba373b4,https://employbridge.atlan.com/assets/cd3ef49f-3220-44b9-860d-37cafba373b4/overview?utm_source=impact_analysis_report,"CDA_EMPLOYEEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_EMPLOYEEBASE), ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), DIM_EMPLOYEE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_EMPLOYEE), ACRESOURCE (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACRESOURCE), EMPLOYEE (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/EMPLOYEE)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_EMPLOYEE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_EMPLOYEE), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
DIM_CUSTOMER,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:07:09 PM",14 queries by 2 users,HIGH USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER,2123721c-4718-4a03-a2b1-015e2184a80a,df7596e0-8dc9-40b3-b771-3cd2e421c7a0,https://employbridge.atlan.com/assets/df7596e0-8dc9-40b3-b771-3cd2e421c7a0/overview?utm_source=impact_analysis_report,"ACCOUNTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE), ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER), NPG_VIP_DL_LDG_CLIENT_MASTER (default/snowflake/1715075875/PROD_NPG_VIP/LDG/NPG_VIP_DL_LDG_CLIENT_MASTER), ARCUSTOMER (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER), ACACTIVITY (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTIVITY)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER), ACTIV_B_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/ACTIV_B_TEMP), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
ACTIV_B_TEMP,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:07:19 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/ACTIV_B_TEMP,2123721c-4718-4a03-a2b1-015e2184a80a,bfc44dc5-ce0d-4b6e-bcaf-b8bc788a3f59,https://employbridge.atlan.com/assets/bfc44dc5-ce0d-4b6e-bcaf-b8bc788a3f59/overview?utm_source=impact_analysis_report,"DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), ARDISTRIB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARDISTRIB), ARADJUST (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARADJUST)",REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR)
NPG_VIP_DL_LDG_CLIENT_MASTER,Table,,snowflake,PROD_NPG_VIP,LDG,4,,,,,,,,,,,,"Mar 7, 2026, 5:30:25 AM",5465 queries by 35 users,HIGH USAGE,default/snowflake/1715075875/PROD_NPG_VIP/LDG/NPG_VIP_DL_LDG_CLIENT_MASTER,2123721c-4718-4a03-a2b1-015e2184a80a,ef4ffd28-6908-4b7e-ae33-196722708803,https://employbridge.atlan.com/assets/ef4ffd28-6908-4b7e-ae33-196722708803/overview?utm_source=impact_analysis_report,"CRM_DL_LDG_ACCOUNTBASE (default/snowflake/1715075875/DATALAKE/PUBLIC/CRM_DL_LDG_ACCOUNTBASE), NPG_VIP_DL_LDG_CLIENT_MASTER_TEMP (default/snowflake/1715075875/PROD_NPG_VIP/LDG/NPG_VIP_DL_LDG_CLIENT_MASTER_TEMP)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER)"
ARCSTMXVAL,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Mar 7, 2026, 6:20:54 PM",81 queries by 5 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCSTMXVAL,2123721c-4718-4a03-a2b1-015e2184a80a,e05ff433-1af1-4357-bc60-1f31f3bff8bd,https://employbridge.atlan.com/assets/e05ff433-1af1-4357-bc60-1f31f3bff8bd/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_REGION (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_REGION), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
ARCUSTOMER,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Mar 7, 2026, 10:22:05 AM",373 queries by 13 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER,2123721c-4718-4a03-a2b1-015e2184a80a,9d5d799f-2f10-4148-9ebc-fb75d1f9980f,https://employbridge.atlan.com/assets/9d5d799f-2f10-4148-9ebc-fb75d1f9980f/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER), LOCATION_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOCATION_DIM), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
PRPAYCODE,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Sep 26, 2025, 10:40:38 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRPAYCODE,2123721c-4718-4a03-a2b1-015e2184a80a,2a9ef931-42f7-422c-b349-7be1c990288e,https://employbridge.atlan.com/assets/2a9ef931-42f7-422c-b349-7be1c990288e/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_PAY_CODE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_PAY_CODE)"
DIM_TRANS,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:57:53 PM",103 queries by 2 users,HIGH USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS,2123721c-4718-4a03-a2b1-015e2184a80a,45320f93-5ba0-419f-8592-bd98991620b2,https://employbridge.atlan.com/assets/45320f93-5ba0-419f-8592-bd98991620b2/overview?utm_source=impact_analysis_report,"PRTIME (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRTIME), ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), ZPYBLMATCH (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ZPYBLMATCH), ACHISTDTL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACHISTDTL), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), PRDISTRIB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRDISTRIB)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), ACTIV_B_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/ACTIV_B_TEMP), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY), REPORT_MEASURES_PAY_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_MEASURES_PAY_TEMP), REPORT_MEASURES_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_MEASURES_TEMP), TRANS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/TRANS_TEMP), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
DIM_BRANCH,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:53:54 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRANCH,2123721c-4718-4a03-a2b1-015e2184a80a,eaa87d08-d3f3-44f6-92d0-a1286b3aba90,https://employbridge.atlan.com/assets/eaa87d08-d3f3-44f6-92d0-a1286b3aba90/overview?utm_source=impact_analysis_report,ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS),REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR)
DIM_MEASURE_SUMMARY_A_TEMP,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:12:48 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_MEASURE_SUMMARY_A_TEMP,2123721c-4718-4a03-a2b1-015e2184a80a,6ca7e197-0e9b-43e2-9d3f-dd62762992e0,https://employbridge.atlan.com/assets/6ca7e197-0e9b-43e2-9d3f-dd62762992e0/overview?utm_source=impact_analysis_report,"DIM_MEASURE_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_MEASURE_TEMP), DIM_MEASURE_SUMMARY_A_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_MEASURE_SUMMARY_A_TEMP)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_MEASURE_SUMMARY_A_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_MEASURE_SUMMARY_A_TEMP)"
DIM_PAYRATE_TRANS,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:54:41 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_PAYRATE_TRANS,2123721c-4718-4a03-a2b1-015e2184a80a,58a3a4f2-2a8f-4425-9b0a-232c33bd75b1,https://employbridge.atlan.com/assets/58a3a4f2-2a8f-4425-9b0a-232c33bd75b1/overview?utm_source=impact_analysis_report,"PRTIME (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRTIME), ZPYBLMATCH (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ZPYBLMATCH), DIM_PAYRATE_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_PAYRATE_TRANS)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_PAYRATE_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_PAYRATE_TRANS), REPORT_MEASURES_PAY_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_MEASURES_PAY_TEMP), TRANS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/TRANS_TEMP), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
PSGRELATE,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Jan 23, 2026, 3:52:37 AM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PSGRELATE,2123721c-4718-4a03-a2b1-015e2184a80a,8585d165-85fa-4342-b2ef-edfa30d07ec6,https://employbridge.atlan.com/assets/8585d165-85fa-4342-b2ef-edfa30d07ec6/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR)
DIM_WAGE_CODE,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:53:56 PM",11 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_WAGE_CODE,2123721c-4718-4a03-a2b1-015e2184a80a,fc43e2b0-1564-4c7e-a498-445c8840d798,https://employbridge.atlan.com/assets/fc43e2b0-1564-4c7e-a498-445c8840d798/overview?utm_source=impact_analysis_report,"ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), ACACCTCAT (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACCTCAT), DIM_WAGE_CODE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_WAGE_CODE)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_WAGE_CODE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_WAGE_CODE), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
EMPLOYEE,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Mar 7, 2026, 9:35:56 PM",2 queries by 2 users,MODERATE USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/EMPLOYEE,2123721c-4718-4a03-a2b1-015e2184a80a,0353aa10-9e49-473d-8fcd-677952dd5e51,https://employbridge.atlan.com/assets/0353aa10-9e49-473d-8fcd-677952dd5e51/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),"REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_EMPLOYEE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_EMPLOYEE), EMPLOYEE_DIM (default/snowflake/1715075875/PROD_EDW/ENT_SD/EMPLOYEE_DIM)"
PAY_TRAN_MEASURES_TEMP,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:10:25 PM",,NO USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/PAY_TRAN_MEASURES_TEMP,2123721c-4718-4a03-a2b1-015e2184a80a,8fc9f6ae-9a26-439b-af56-b3eb8a25182a,https://employbridge.atlan.com/assets/8fc9f6ae-9a26-439b-af56-b3eb8a25182a/overview?utm_source=impact_analysis_report,"HOURS_PREP (default/snowflake/1715075875/DATALAKE/PUBLIC/HOURS_PREP), CALC_TRANAMOUNT_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/CALC_TRANAMOUNT_TEMP), REPORT_MEASURES_PAY_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_MEASURES_PAY_TEMP), PREP_CALC_TRANAMOUNT (default/snowflake/1715075875/DATALAKE/PUBLIC/PREP_CALC_TRANAMOUNT), REPORT_MEASURES_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_MEASURES_TEMP), CALC_WORKCOMPAC (default/snowflake/1715075875/DATALAKE/PUBLIC/CALC_WORKCOMPAC)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_MEASURE_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_MEASURE_TEMP)"
DIM_ACTIVITY,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:54:20 PM",12 queries by 2 users,HIGH USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY,2123721c-4718-4a03-a2b1-015e2184a80a,ca2a2373-ff1c-4fbf-ad38-04e91237ffad,https://employbridge.atlan.com/assets/ca2a2373-ff1c-4fbf-ad38-04e91237ffad/overview?utm_source=impact_analysis_report,"CDA_BRANCHBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_BRANCHBASE), CDA_ASSIGNMENTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ASSIGNMENTBASE), ACTRANS (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACTRANS), ACACTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTMXVAL), ACACTIVITY (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ACACTIVITY), DIM_ACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_ACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY), VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
DIM_BRAND,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:18:22 PM",10 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRAND,2123721c-4718-4a03-a2b1-015e2184a80a,6abfb67c-2771-4f67-96d5-24b3dfc49cbf,https://employbridge.atlan.com/assets/6abfb67c-2771-4f67-96d5-24b3dfc49cbf/overview?utm_source=impact_analysis_report,"LAWSON_DL_LDG_ACACTMXVAL (default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_ACACTMXVAL), LAWSON_DL_LDG_ACACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_ACACTIVITY), LAWSON_DL_LDG_BRAND_FORMAT (default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_BRAND_FORMAT), DIM_BRAND (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRAND)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_BRAND (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRAND), VW_WBS_BIWEEKLY_ALT_BIWEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_BIWEEKLY_ALT_BIWEEKLY), VW_WBS_WEEKLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_WEEKLY), VW_WBS_MONTHLY (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_WBS_MONTHLY)"
DIM_ASSIGNMENT,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 3:54:28 PM",2 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ASSIGNMENT,2123721c-4718-4a03-a2b1-015e2184a80a,59c32697-0cfc-4456-9e37-e35dc8c89d7a,https://employbridge.atlan.com/assets/59c32697-0cfc-4456-9e37-e35dc8c89d7a/overview?utm_source=impact_analysis_report,"CDA_ASSIGNMENTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ASSIGNMENTBASE), SYSTEMUSERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE), CONTACTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CONTACTBASE), DIM_ASSIGNMENT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ASSIGNMENT)","REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_ASSIGNMENT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ASSIGNMENT), REPORT_DIMENSIONS_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_DIMENSIONS_TEMP)"
GLNAMES,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Mar 4, 2026, 7:35:40 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/GLNAMES,2123721c-4718-4a03-a2b1-015e2184a80a,9c8c82b5-711f-41b9-b540-21fd3482f0fb,https://employbridge.atlan.com/assets/9c8c82b5-711f-41b9-b540-21fd3482f0fb/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),ACCOUNTING_UNIT_HIERARCHY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM)
APCOMPANY,Table,,snowflake,PROD_DATALAKE,LAWPROD,4,,,,,,,,,,,,"Mar 7, 2026, 7:35:44 AM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/APCOMPANY,2123721c-4718-4a03-a2b1-015e2184a80a,b7306c22-ebc9-43da-9d3a-884da9a68725,https://employbridge.atlan.com/assets/b7306c22-ebc9-43da-9d3a-884da9a68725/overview?utm_source=impact_analysis_report,attrep_changesC79A80AD7F0B76CB (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/attrep_changesC79A80AD7F0B76CB),ACCOUNTING_UNIT_HIERARCHY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM)
DIM_ACCT_UNIT,Table,,snowflake,DATALAKE,PUBLIC,4,,,,,,,,,,,,"Mar 7, 2026, 4:18:27 PM",42 queries by 6 users,HIGH USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_UNIT,2123721c-4718-4a03-a2b1-015e2184a80a,e584c4f7-cd2b-4c7e-a60b-e02e41444bd2,https://employbridge.atlan.com/assets/e584c4f7-cd2b-4c7e-a60b-e02e41444bd2/overview?utm_source=impact_analysis_report,"LAWSON_DL_LDG_AU_CATEGORY_LOAD (default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_AU_CATEGORY_LOAD), LAWSON_DL_LDG_ACCOUNTING_UNIT (default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_ACCOUNTING_UNIT), DIM_ACCT_UNIT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_UNIT)","ACCOUNTING_UNIT_HIERARCHY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM), DIM_ACCT_UNIT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_UNIT)"
SHIFT_XREF_DIM,Table,,snowflake,PROD_EDW,ENT,4,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 18, 2025, 7:43:21 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/SHIFT_XREF_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,fabbeaba-39de-42ff-bfd9-b7865e36107b,https://employbridge.atlan.com/assets/fabbeaba-39de-42ff-bfd9-b7865e36107b/overview?utm_source=impact_analysis_report,,JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)
